,date,Name,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total attendances,Type 1 Departments - 4 hours to decision,Type 2 Departments - 4 hours to decision,Type 3 Departments - 4 hours to decision,Percentage in 4 hours or less (all),Emergency Admissions via Type 1 A&E in 4 hours,Emergency Admissions via Type 2 A&E in 4 hours,Emergency Admissions via Type 3 and 4 A&E in 4 hours,Other Emergency admissions (i.e not via A&E),Number of patients spending >12 hours from decision to admit to admission,month,year,lat,lon
24790,2019-08-01,Taunton And Somerset NHS Foundation Trust,6448.0,0.0,0.0,6448.0,5259.0,0.0,0.0,0.8156017369727047,2024.0,0.0,0.0,1135.0,0.0,8.0,2019.0,51.01900000000001,-3.0999999999999996
24791,2019-08-01,Tetbury Hospital Trust Ltd,0.0,0.0,179.0,179.0,0.0,0.0,178.0,0.994413407821229,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,51.27999999999998,1.08
24792,2019-08-01,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,8.0,2019.0,,
24793,2019-08-01,The Dudley Group NHS Foundation Trust,8973.0,0.0,5596.0,14569.0,6454.0,0.0,5596.0,0.8270986340860732,2573.0,0.0,0.0,852.0,0.0,8.0,2019.0,,
24794,2019-08-01,The Hillingdon Hospitals NHS Foundation Trust,5367.0,0.0,7679.0,13046.0,3304.0,0.0,7629.0,0.8380346466349841,1814.0,0.0,0.0,249.0,2.0,8.0,2019.0,,
24795,2019-08-01,The Junction Hc - Unregistered Patients,0.0,0.0,3354.0,3354.0,0.0,0.0,3354.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,,
24796,2019-08-01,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,9703.0,1892.0,7145.0,18740.0,8860.0,1855.0,7144.0,0.9529882604055496,2933.0,24.0,4.0,2404.0,0.0,8.0,2019.0,,
24797,2019-08-01,The Pinn Unregistered Wic,0.0,0.0,4076.0,4076.0,0.0,0.0,4076.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,,
24798,2019-08-01,The Princess Alexandra Hospital NHS Trust,8926.0,0.0,0.0,8926.0,6829.0,0.0,0.0,0.7650683396818284,2431.0,0.0,0.0,534.0,0.0,8.0,2019.0,51.77139999999997,0.08639999999999999
24799,2019-08-01,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",6299.0,0.0,0.0,6299.0,4974.0,0.0,0.0,0.7896491506588348,2332.0,0.0,0.0,542.0,0.0,8.0,2019.0,52.75659999999997,0.4471
24800,2019-08-01,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,2019.0,52.884199999999964,-3.0322999999999998
24801,2019-08-01,The Rotherham NHS Foundation Trust,8520.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,1644.0,0.0,0.0,214.0,0.0,8.0,2019.0,,
24802,2019-08-01,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,7334.0,1326.0,905.0,9565.0,5727.0,1326.0,905.0,0.8319916361735494,2576.0,10.0,0.0,878.0,0.0,8.0,2019.0,,
24803,2019-08-01,The Royal Wolverhampton NHS Trust,11991.0,0.0,8575.0,20566.0,9718.0,0.0,8461.0,0.8839346494213751,2831.0,0.0,0.0,876.0,1.0,8.0,2019.0,,
24804,2019-08-01,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,8.0,2019.0,,
24805,2019-08-01,The Wilberforce Health Centre,0.0,0.0,3293.0,3293.0,0.0,0.0,3293.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,,
24806,2019-08-01,Torbay And South Devon NHS Foundation Trust,6827.0,0.0,3914.0,10741.0,4602.0,0.0,3914.0,0.7928498277627781,2479.0,0.0,0.0,688.0,0.0,8.0,2019.0,50.47,-3.5300000000000002
24807,2019-08-01,United Lincolnshire Hospitals NHS Trust,12574.0,0.0,2664.0,15238.0,7887.0,0.0,2664.0,0.6924137025856412,4142.0,0.0,0.0,1073.0,0.0,8.0,2019.0,,
24808,2019-08-01,University College London Hospitals NHS Foundation Trust,12480.0,0.0,0.0,12480.0,10475.0,0.0,0.0,0.8393429487179487,2163.0,0.0,0.0,354.0,4.0,8.0,2019.0,,
24809,2019-08-01,University Hospital Southampton NHS Foundation Trust,9482.0,1597.0,0.0,11079.0,7617.0,1485.0,0.0,0.8215542919036014,3469.0,24.0,0.0,1848.0,1.0,8.0,2019.0,,
24810,2019-08-01,University Hospitals Birmingham NHS Foundation Trust,30888.0,0.0,3535.0,34423.0,20685.0,0.0,3483.0,0.702088719751329,10689.0,0.0,1352.0,3141.0,5.0,8.0,2019.0,,
24811,2019-08-01,University Hospitals Bristol NHS Foundation Trust,9071.0,2204.0,0.0,11275.0,7391.0,2168.0,0.0,0.8478048780487805,3008.0,12.0,0.0,855.0,0.0,8.0,2019.0,,
24812,2019-08-01,University Hospitals Coventry And Warwickshire NHS Trust,12147.0,1955.0,6056.0,20158.0,9230.0,1939.0,6003.0,0.8518702252207561,4299.0,77.0,1.0,669.0,0.0,8.0,2019.0,,
24813,2019-08-01,University Hospitals Of Derby And Burton NHS Foundation Trust,17775.0,0.0,11768.0,29543.0,12072.0,0.0,11767.0,0.8069254984260231,5370.0,0.0,149.0,1927.0,1.0,8.0,2019.0,,
24814,2019-08-01,University Hospitals Of Leicester NHS Trust,19726.0,1746.0,0.0,21472.0,13244.0,1713.0,0.0,0.6965815946348733,4904.0,5.0,0.0,3382.0,0.0,8.0,2019.0,52.42119999999998,-1.4377999999999997
24815,2019-08-01,University Hospitals Of Morecambe Bay NHS Foundation Trust,8150.0,77.0,2413.0,10640.0,6662.0,77.0,2306.0,0.8500939849624061,2072.0,0.0,54.0,922.0,2.0,8.0,2019.0,,
24816,2019-08-01,University Hospitals Of North Midlands NHS Trust,15338.0,448.0,7238.0,23024.0,10840.0,448.0,7136.0,0.8002084781097984,5739.0,0.0,0.0,2731.0,0.0,8.0,2019.0,54.58289999999998,-1.3482000000000005
24817,2019-08-01,University Hospitals Plymouth NHS Trust,8727.0,225.0,3571.0,12523.0,0.0,0.0,0.0,0.0,2907.0,0.0,0.0,1839.0,8.0,8.0,2019.0,52.42119999999998,-1.4377999999999997
24818,2019-08-01,Urgent Care Centre (Qms),0.0,0.0,9251.0,9251.0,0.0,0.0,9147.0,0.9887579721111232,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,51.199999999999996,0.6999999999999998
24819,2019-08-01,Walsall Healthcare NHS Trust,6748.0,0.0,4174.0,10922.0,4823.0,0.0,4174.0,0.8237502288958066,2205.0,0.0,0.0,803.0,0.0,8.0,2019.0,52.58,-1.9800000000000002
24820,2019-08-01,Warrington And Halton Hospitals NHS Foundation Trust,6941.0,0.0,2481.0,9422.0,5541.0,0.0,2465.0,0.8497134366376565,2947.0,0.0,0.0,367.0,0.0,8.0,2019.0,53.39166667,-2.597222219999999
24821,2019-08-01,West Hertfordshire Hospitals NHS Trust,8537.0,0.0,4626.0,13163.0,6007.0,0.0,4590.0,0.805059636860898,3320.0,0.0,0.0,629.0,0.0,8.0,2019.0,52.85979999999998,-3.0537999999999994
24822,2019-08-01,West Suffolk NHS Foundation Trust,6627.0,0.0,34.0,6661.0,0.0,0.0,0.0,0.0,1963.0,0.0,0.0,646.0,1.0,8.0,2019.0,52.85979999999998,-3.0537999999999994
24823,2019-08-01,Western Sussex Hospitals NHS Foundation Trust,13499.0,0.0,0.0,13499.0,11519.0,0.0,0.0,0.8533224683309875,3696.0,0.0,0.0,1230.0,0.0,8.0,2019.0,53.19000000000001,-2.8899999999999997
24824,2019-08-01,Weston Area Health NHS Trust,4444.0,0.0,0.0,4444.0,3377.0,0.0,0.0,0.7599009900990099,1088.0,0.0,0.0,64.0,11.0,8.0,2019.0,52.97099999999997,-1.3089999999999997
24825,2019-08-01,Whitstable Medical Practice,0.0,0.0,3740.0,3740.0,0.0,0.0,3740.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,54.969999999999985,-2.458
24826,2019-08-01,Whittington Health NHS Trust,8778.0,0.0,0.0,8778.0,7267.0,0.0,0.0,0.8278651173388015,1231.0,0.0,0.0,103.0,10.0,8.0,2019.0,55.180999999999976,-1.5679999999999996
24827,2019-08-01,Wiltshire Health & Care,0.0,0.0,3175.0,3175.0,0.0,0.0,3137.0,0.988031496062992,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,51.33333333000001,-1.9166666699999995
24828,2019-08-01,Wirral Community Health And Care NHS Foundation Trust,0.0,0.0,5138.0,5138.0,0.0,0.0,5127.0,0.9978590891397432,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,,
24829,2019-08-01,Wirral University Teaching Hospital NHS Foundation Trust,7407.0,0.0,3781.0,11188.0,5155.0,0.0,3780.0,0.7986235252055774,2134.0,0.0,0.0,1727.0,1.0,8.0,2019.0,,
24830,2019-08-01,Woking Walk In Centre,0.0,0.0,3558.0,3558.0,0.0,0.0,3548.0,0.9971894322653176,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,51.42799999999999,-0.1649999999999999
24831,2019-08-01,Worcestershire Acute Hospitals NHS Trust,11148.0,0.0,6322.0,17470.0,7314.0,0.0,6306.0,0.7796222095020034,3064.0,0.0,0.0,990.0,50.0,8.0,2019.0,52.19094000000001,-2.18164
24832,2019-08-01,Workington Health Limited,0.0,0.0,441.0,441.0,0.0,0.0,441.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,51.3741,0.09859999999999998
24833,2019-08-01,"Wrightington, Wigan And Leigh NHS Foundation Trust",7336.0,0.0,4940.0,12276.0,6145.0,0.0,4908.0,0.9003747148908441,2732.0,0.0,0.0,323.0,0.0,8.0,2019.0,53.608,-2.7009999999999996
24834,2019-08-01,Wye Valley NHS Trust,5432.0,0.0,346.0,5778.0,4351.0,0.0,346.0,0.8129110418830044,1511.0,0.0,0.0,227.0,0.0,8.0,2019.0,,
24835,2019-08-01,Yate West Gate Centre,0.0,0.0,2399.0,2399.0,0.0,0.0,2386.0,0.9945810754481034,0.0,0.0,0.0,0.0,0.0,8.0,2019.0,,
24836,2019-08-01,Yeovil District Hospital NHS Foundation Trust,5095.0,0.0,0.0,5095.0,4891.0,0.0,0.0,0.9599607458292444,1585.0,0.0,0.0,461.0,0.0,8.0,2019.0,50.945199999999986,-2.6339
24837,2019-08-01,York Teaching Hospital NHS Foundation Trust,10953.0,312.0,8418.0,19683.0,7356.0,312.0,8344.0,0.8134938779657572,3984.0,6.0,0.0,1475.0,7.0,8.0,2019.0,53.958333329999995,-1.0802777800000003
24838,2019-09-01,Aintree University Hospital NHS Foundation Trust,8179.0,0.0,335.0,8514.0,6425.0,0.0,333.0,0.7937514681700728,3810.0,0.0,0.0,920.0,0.0,9.0,2019.0,53.461605999999996,-2.943427
24839,2019-09-01,Airedale NHS Foundation Trust,5225.0,645.0,65.0,5935.0,4528.0,645.0,65.0,0.8825610783487784,1495.0,0.0,0.0,869.0,0.0,9.0,2019.0,,
24840,2019-09-01,Alder Hey Children's NHS Foundation Trust,5243.0,0.0,0.0,5243.0,4670.0,0.0,0.0,0.8907114247568186,1054.0,0.0,0.0,245.0,0.0,9.0,2019.0,53.42052999999997,-2.89677
24841,2019-09-01,Ashford And St Peter's Hospitals NHS Foundation Trust,9057.0,0.0,0.0,9057.0,7041.0,0.0,0.0,0.7774097383239483,1971.0,0.0,0.0,374.0,2.0,9.0,2019.0,51.655,-0.3956944399999998
24842,2019-09-01,Ashford Walk-In-Centre,0.0,0.0,3238.0,3238.0,0.0,0.0,3206.0,0.9901173563928349,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.655,-0.3956944399999998
24843,2019-09-01,Assura Reading Llp,0.0,0.0,3297.0,3297.0,0.0,0.0,3297.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24844,2019-09-01,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,5733.0,5733.0,0.0,0.0,5733.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24845,2019-09-01,Badger Ltd,0.0,0.0,2866.0,2866.0,0.0,0.0,2866.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24846,2019-09-01,"Barking, Havering And Redbridge University Hospitals NHS Trust",14937.0,834.0,10019.0,25790.0,8958.0,822.0,10001.0,0.7670027142303218,4501.0,0.0,0.0,403.0,7.0,9.0,2019.0,51.55,0.21666666999999984
24847,2019-09-01,Barnsley Hospital NHS Foundation Trust,8422.0,0.0,0.0,8422.0,8112.0,0.0,0.0,0.9631916409403942,2427.0,0.0,0.0,532.0,0.0,9.0,2019.0,53.55369999999999,-1.4790999999999999
24848,2019-09-01,Barts Health NHS Trust,26233.0,812.0,14718.0,41763.0,19923.0,785.0,14561.0,0.8445035078897589,8223.0,0.0,0.0,1612.0,2.0,9.0,2019.0,,
24849,2019-09-01,Basildon And Thurrock University Hospitals NHS Foundation Trust,11436.0,0.0,0.0,11436.0,10403.0,0.0,0.0,0.9096712137110878,2996.0,0.0,0.0,244.0,0.0,9.0,2019.0,51.576099999999975,0.4886000000000001
24850,2019-09-01,Beckenham Beacon Ucc,0.0,0.0,4485.0,4485.0,0.0,0.0,4470.0,0.9966555183946488,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.404999999999994,-0.03299999999999998
24851,2019-09-01,Bedford Hospital NHS Trust,6292.0,0.0,982.0,7274.0,5569.0,0.0,982.0,0.9006048941435248,2043.0,0.0,0.0,278.0,0.0,9.0,2019.0,52.128857,-0.47174300000000013
24852,2019-09-01,Belmont Health Centre,0.0,0.0,1432.0,1432.0,0.0,0.0,1432.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24853,2019-09-01,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,2527.0,2527.0,0.0,0.0,2527.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.41666667000001,-1.0
24854,2019-09-01,Birmingham Wic,0.0,0.0,3123.0,3123.0,0.0,0.0,3123.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,52.950000000000024,-1.1499999999999995
24855,2019-09-01,Birmingham Women's And Children's NHS Foundation Trust,5038.0,0.0,0.0,5038.0,4164.0,0.0,0.0,0.8265184597062326,1071.0,0.0,0.0,228.0,0.0,9.0,2019.0,52.950000000000024,-1.1499999999999995
24856,2019-09-01,Blackpool Teaching Hospitals NHS Foundation Trust,6511.0,0.0,12779.0,19290.0,3677.0,0.0,12750.0,0.8515811301192328,2438.0,0.0,0.0,992.0,18.0,9.0,2019.0,53.81416667,-3.050277779999999
24857,2019-09-01,Bolton NHS Foundation Trust,9536.0,0.0,933.0,10469.0,7909.0,0.0,930.0,0.8443022256184927,2204.0,0.0,18.0,671.0,1.0,9.0,2019.0,53.578000000000024,-2.428999999999999
24858,2019-09-01,Bracknell Urgent Care Centre Wic,0.0,0.0,3776.0,3776.0,0.0,0.0,3776.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24859,2019-09-01,Bradford Teaching Hospitals NHS Foundation Trust,10372.0,0.0,1118.0,11490.0,7477.0,0.0,1103.0,0.7467362924281984,2729.0,0.0,134.0,1401.0,0.0,9.0,2019.0,53.79999999999998,-1.75
24860,2019-09-01,Bransholme Health Centre,0.0,0.0,3040.0,3040.0,0.0,0.0,2997.0,0.9858552631578948,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24861,2019-09-01,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,7972.0,7972.0,0.0,0.0,7909.0,0.9920973406924236,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.540399999999984,-0.4778
24862,2019-09-01,Brighton And Sussex University Hospitals NHS Trust,13350.0,1207.0,0.0,14557.0,10433.0,1204.0,0.0,0.7994092189324723,3888.0,32.0,0.0,423.0,4.0,9.0,2019.0,51.89400000000001,-0.47399999999999987
24863,2019-09-01,Brighton Station Health Centre,0.0,0.0,1967.0,1967.0,0.0,0.0,1967.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,42.519699999999986,-83.6959
24864,2019-09-01,Bristol Community Health,0.0,0.0,4807.0,4807.0,0.0,0.0,4778.0,0.9939671312669024,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.41290000000001,-2.5862999999999996
24865,2019-09-01,Buckinghamshire Healthcare NHS Trust,7016.0,1223.0,5371.0,13610.0,4787.0,1223.0,5243.0,0.8268185157972079,3084.0,786.0,0.0,751.0,0.0,9.0,2019.0,53.16666667,-1.0
24866,2019-09-01,Calderdale And Huddersfield NHS Foundation Trust,13153.0,0.0,0.0,13153.0,11419.0,0.0,0.0,0.8681669581084164,2857.0,0.0,0.0,1339.0,0.0,9.0,2019.0,,
24867,2019-09-01,Cambridge University Hospitals NHS Foundation Trust,10633.0,0.0,4252.0,14885.0,0.0,0.0,0.0,0.0,3117.0,0.0,22.0,603.0,0.0,9.0,2019.0,52.20527777999998,0.11916666999999999
24868,2019-09-01,Central London Community Healthcare NHS Trust,0.0,0.0,17760.0,17760.0,0.0,0.0,17612.0,0.9916666666666668,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,54.32599999999999,-2.7449999999999997
24869,2019-09-01,Chelsea And Westminster Hospital NHS Foundation Trust,18873.0,0.0,8835.0,27708.0,0.0,0.0,0.0,0.0,2911.0,0.0,0.0,251.0,5.0,9.0,2019.0,51.48399999999998,-0.18199999999999997
24870,2019-09-01,Chesterfield Royal Hospital NHS Foundation Trust,6116.0,0.0,1706.0,7822.0,4282.0,0.0,1706.0,0.7655331117361288,2293.0,0.0,0.0,810.0,0.0,9.0,2019.0,53.23590000000003,-1.3969
24871,2019-09-01,Clacton Hospital,0.0,0.0,2843.0,2843.0,0.0,0.0,2842.0,0.9996482588814632,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.13209999999999,1.2921999999999998
24872,2019-09-01,Clevedon Hospital,0.0,0.0,1467.0,1467.0,0.0,0.0,1467.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,52.659700000000015,1.2523000000000002
24873,2019-09-01,Corby Urgent Care Centre,0.0,0.0,6936.0,6936.0,0.0,0.0,6936.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,52.91666667,-1.4666666699999995
24874,2019-09-01,Cornwall Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,9.0,2019.0,50.40000000000001,-4.899999999999999
24875,2019-09-01,Countess Of Chester Hospital NHS Foundation Trust,5982.0,0.0,761.0,6743.0,4846.0,0.0,756.0,0.8307874833160315,1795.0,0.0,0.0,912.0,0.0,9.0,2019.0,53.208611109999985,-2.8986111099999996
24876,2019-09-01,County Durham And Darlington NHS Foundation Trust,12201.0,0.0,6386.0,18587.0,8363.0,0.0,6386.0,0.7935115941249259,3787.0,0.0,0.0,1281.0,0.0,9.0,2019.0,,
24877,2019-09-01,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,9.0,2019.0,52.40805556,-1.51055556
24878,2019-09-01,Croydon Health Services NHS Trust,7233.0,0.0,11975.0,19208.0,4718.0,0.0,11772.0,0.8584964598084132,1929.0,0.0,0.0,167.0,16.0,9.0,2019.0,51.50722222000001,-0.12750000000000003
24879,2019-09-01,Dartford And Gravesham NHS Trust,9299.0,0.0,1718.0,11017.0,6331.0,0.0,1709.0,0.7297812471634746,2450.0,0.0,0.0,220.0,1.0,9.0,2019.0,51.44,0.21999999999999995
24880,2019-09-01,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,6573.0,6573.0,0.0,0.0,6572.0,0.9998478624676708,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,53.133333329999985,-1.6
24881,2019-09-01,Dhu Health Care C.I.C,0.0,0.0,1816.0,1816.0,0.0,0.0,1816.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24882,2019-09-01,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,12018.0,0.0,3286.0,15304.0,10294.0,0.0,3284.0,0.8872190277051751,3183.0,0.0,481.0,1016.0,0.0,9.0,2019.0,53.51499999999999,-1.1329999999999996
24883,2019-09-01,Dorset County Hospital NHS Foundation Trust,4231.0,0.0,4648.0,8879.0,3381.0,0.0,4646.0,0.9040432481135264,1419.0,0.0,0.0,338.0,0.0,9.0,2019.0,50.800000000000004,-2.299999999999999
24884,2019-09-01,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,9.0,2019.0,50.800000000000004,-2.299999999999999
24885,2019-09-01,Dr Local Care Direct Ooh,0.0,0.0,5927.0,5927.0,0.0,0.0,5900.0,1.9902105817525453,0.0,0.0,0.0,0.0,0.0,18.0,4038.0,,
24886,2019-09-01,East And North Hertfordshire NHS Trust,9403.0,0.0,4638.0,14041.0,7322.0,0.0,4623.0,0.8507228829855423,3331.0,0.0,0.0,867.0,0.0,9.0,2019.0,,
24887,2019-09-01,East Berks Primary Care Ooh(Wam),0.0,0.0,4309.0,4309.0,0.0,0.0,4302.0,0.998375493153864,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24888,2019-09-01,East Cheshire NHS Trust,4236.0,0.0,202.0,4438.0,3350.0,0.0,202.0,0.8003605227579991,941.0,0.0,0.0,320.0,0.0,9.0,2019.0,,
24889,2019-09-01,East Kent Hospitals University NHS Foundation Trust,15566.0,0.0,3867.0,19433.0,11379.0,0.0,3860.0,0.7841815468532908,4762.0,0.0,259.0,1347.0,1.0,9.0,2019.0,,
24890,2019-09-01,East Lancashire Hospitals NHS Trust,9614.0,212.0,5880.0,15706.0,7366.0,212.0,5660.0,0.8428626002801477,3606.0,0.0,19.0,1474.0,6.0,9.0,2019.0,,
24891,2019-09-01,East Riding Community Hospital,0.0,0.0,2799.0,2799.0,0.0,0.0,2778.0,0.992497320471597,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,53.85250000000002,-0.4139000000000001
24892,2019-09-01,East Suffolk And North Essex NHS Foundation Trust,16475.0,0.0,4542.0,21017.0,13640.0,0.0,4485.0,0.8623971071037732,4541.0,0.0,80.0,1864.0,0.0,9.0,2019.0,,
24893,2019-09-01,East Sussex Healthcare NHS Trust,10681.0,0.0,804.0,11485.0,8953.0,0.0,804.0,0.8495428820200261,3383.0,0.0,0.0,746.0,0.0,9.0,2019.0,,
24894,2019-09-01,Eastbourne Station Health Centre,0.0,0.0,1539.0,1539.0,0.0,0.0,1539.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,50.76999999999998,0.2799999999999999
24895,2019-09-01,Edmonton GP Walk In Centre,0.0,0.0,1209.0,1209.0,0.0,0.0,1209.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.423999999999985,-0.3320000000000001
24896,2019-09-01,Epsom And St Helier University Hospitals NHS Trust,12801.0,466.0,1088.0,14355.0,10981.0,466.0,1088.0,0.8732149076976663,3143.0,6.0,0.0,177.0,2.0,9.0,2019.0,51.89400000000001,-0.47399999999999987
24897,2019-09-01,Erdington GP Health & Wellbeing Wic,0.0,0.0,2334.0,2334.0,0.0,0.0,2334.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.423999999999985,-0.3320000000000001
24898,2019-09-01,Exmouth Minor Injury Unit,0.0,0.0,1339.0,1339.0,0.0,0.0,1339.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,50.371388889999984,-4.14222222
24899,2019-09-01,First Community Health And Care Cic,0.0,0.0,1591.0,1591.0,0.0,0.0,1591.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24900,2019-09-01,Frimley Health NHS Foundation Trust,19957.0,0.0,0.0,19957.0,0.0,0.0,0.0,0.0,5116.0,0.0,0.0,1840.0,0.0,9.0,2019.0,51.31430000000002,-0.7386999999999998
24901,2019-09-01,Fryatt Hospital,0.0,0.0,638.0,638.0,0.0,0.0,638.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,53.69020000000002,-1.3086799999999998
24902,2019-09-01,Gateshead Health NHS Foundation Trust,8119.0,0.0,2502.0,10621.0,7166.0,0.0,2501.0,0.9101779493456359,1781.0,0.0,0.0,279.0,0.0,9.0,2019.0,54.94999999999999,-1.6
24903,2019-09-01,George Eliot Hospital NHS Trust,7254.0,0.0,0.0,7254.0,5685.0,0.0,0.0,0.7837055417700579,1220.0,0.0,0.0,57.0,2.0,9.0,2019.0,52.51080000000001,-1.4757000000000002
24904,2019-09-01,Gloucestershire Care Services NHS Trust,0.0,0.0,6474.0,6474.0,0.0,0.0,6419.0,0.9915044794562868,0.0,0.0,0.0,38.0,0.0,9.0,2019.0,51.833333329999995,-2.16666667
24905,2019-09-01,Gloucestershire Hospitals NHS Foundation Trust,13240.0,0.0,0.0,13240.0,11125.0,0.0,0.0,0.8402567975830816,3923.0,0.0,0.0,805.0,0.0,9.0,2019.0,51.833333329999995,-2.16666667
24906,2019-09-01,Goole & District Hospital,0.0,0.0,1579.0,1579.0,0.0,0.0,1578.0,0.9993666877770742,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,53.716556000000026,-0.8744940000000001
24907,2019-09-01,Great Western Hospitals NHS Foundation Trust,7127.0,0.0,4642.0,11769.0,4924.0,0.0,4512.0,0.8017673549154558,2203.0,0.0,0.0,1375.0,2.0,9.0,2019.0,,
24908,2019-09-01,Guy's And St Thomas' NHS Foundation Trust,13480.0,850.0,3866.0,18196.0,11108.0,850.0,3853.0,0.8689272367553308,3673.0,0.0,805.0,0.0,0.0,9.0,2019.0,,
24909,2019-09-01,Hampshire Hospitals NHS Foundation Trust,10428.0,0.0,1011.0,11439.0,8310.0,0.0,993.0,0.8132703907684238,3104.0,0.0,0.0,1153.0,1.0,9.0,2019.0,52.283333330000005,-0.8333333299999999
24910,2019-09-01,Harold Wood Wic,0.0,0.0,3122.0,3122.0,0.0,0.0,2872.0,0.9199231262011532,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,,
24911,2019-09-01,Harrogate And District NHS Foundation Trust,4334.0,0.0,828.0,5162.0,4024.0,0.0,828.0,0.9399457574583496,1097.0,0.0,0.0,501.0,0.0,9.0,2019.0,53.99194444000003,-1.53777778
24912,2019-09-01,Haslemere Minor Injuries Unit,0.0,0.0,606.0,606.0,0.0,0.0,589.0,0.9719471947194721,0.0,0.0,0.0,1.0,0.0,9.0,2019.0,,
24913,2019-09-01,Hastings Med P & Walkin,0.0,0.0,1653.0,1653.0,0.0,0.0,1653.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,50.849999999999994,0.5699999999999998
24914,2019-09-01,Hertfordshire Community NHS Trust,0.0,0.0,1024.0,1024.0,0.0,0.0,1021.0,0.9970703125,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.81666667,-0.21666666999999984
24915,2019-09-01,Herts Urgent Care (Ascots Lane),0.0,0.0,2228.0,2228.0,0.0,0.0,2221.0,0.9968581687612208,0.0,0.0,0.0,0.0,0.0,9.0,2019.0,51.3902,-0.5073999999999997
24916,2019-09-01,Homerton University Hospital NHS Foundation Trust,10179.0,0.0,0.0,10179.0,9558.0,0.0,0.0,0.9389920424403184,1627.0,0.0,0.0,194.0,0.0,9.0,2019.0,51.550399999999996,-0.048299999999999996
